student_id,plan,date_start,date_end
263481,Monthly,2022-05-14,2022-06-14
273068,Annually,2022-05-14,2022-10-31
270749,Monthly,2022-05-14,2022-07-29
260465,Monthly,2022-05-14,2022-06-14
273936,Annually,2022-05-14,2022-05-23
270811,Monthly,2022-05-14,2022-06-14
273978,Annually,2022-05-15,2022-10-31
273953,Monthly,2022-05-15,2022-06-15
274000,Annually,2022-05-15,2022-10-31
273249,Annually,2022-05-15,2022-10-31
274039,Annually,2022-05-15,2022-10-31
270906,Monthly,2022-05-15,2022-06-15
274057,Annually,2022-05-15,2022-10-31
263690,Monthly,2022-05-15,2022-06-15
270619,Monthly,2022-05-16,2022-06-16
269130,Monthly,2022-05-16,2022-06-16
273523,Annually,2022-05-16,2022-10-31
260646,Monthly,2022-05-16,2022-06-16
272175,Monthly,2022-05-16,2022-06-16
274137,Annually,2022-05-16,2022-10-31
267546,Monthly,2022-05-16,2022-06-16
265848,Monthly,2022-05-16,2022-06-16
274163,Annually,2022-05-16,2022-10-31
274162,Annually,2022-05-16,2022-10-31
274166,Monthly,2022-05-16,2022-06-16
273846,Annually,2022-05-16,2022-10-31
273464,Annually,2022-05-16,2022-05-23
265241,Monthly,2022-05-17,2022-06-17
274157,Monthly,2022-05-17,2022-06-17
271089,Monthly,2022-05-17,2022-06-17
263913,Monthly,2022-05-17,2022-06-17
273841,Annually,2022-05-17,2022-10-31
266725,Monthly,2022-05-17,2022-06-17
268242,Monthly,2022-05-17,2022-06-17
274269,Annually,2022-05-17,2022-10-31
274273,Annually,2022-05-17,2022-10-31
273486,Monthly,2022-05-18,2022-06-18
270848,Monthly,2022-05-18,2022-06-18
267721,Monthly,2022-05-18,2022-06-18
274209,Annually,2022-05-18,2022-10-31
267843,Monthly,2022-05-18,2022-06-18
263888,Quarterly,2022-05-18,2022-08-18
274377,Annually,2022-05-18,2022-10-31
270824,Monthly,2022-05-18,2022-06-18
274382,Annually,2022-05-18,2022-10-31
274276,Monthly,2022-05-18,2022-06-18
273544,Annually,2022-05-19,2022-05-23
267930,Monthly,2022-05-19,2022-06-19
274371,Monthly,2022-05-19,2022-06-19
274438,Annually,2022-05-19,2022-10-31
264254,Monthly,2022-05-19,2022-06-19
271326,Monthly,2022-05-20,2022-06-20
274402,Monthly,2022-05-20,2022-06-20
262714,Quarterly,2022-05-20,2022-08-20
268045,Monthly,2022-05-20,2022-06-20
269984,Monthly,2022-05-20,2022-06-20
274536,Annually,2022-05-20,2022-10-31
274544,Annually,2022-05-20,2022-05-23
270902,Monthly,2022-05-20,2022-06-20
274433,Monthly,2022-05-20,2022-06-20
274521,Annually,2022-05-20,2022-10-31
274576,Annually,2022-05-20,2022-10-31
268883,Annually,2022-05-20,2022-10-31
269541,Annually,2022-05-20,2022-10-31
273329,Annually,2022-05-20,2022-10-31
274585,Annually,2022-05-20,2022-10-31
271508,Annually,2022-05-20,2022-10-31
272472,Annually,2022-05-20,2022-10-31
274597,Annually,2022-05-20,2022-10-31
274589,Monthly,2022-05-20,2022-06-20
271338,Monthly,2022-05-20,2022-06-20
274070,Annually,2022-05-20,2022-10-31
264295,Quarterly,2022-05-20,2022-08-20
273994,Annually,2022-05-21,2022-10-31
274631,Annually,2022-05-21,2022-10-31
264417,Monthly,2022-05-21,2022-06-21
274572,Annually,2022-05-21,2022-10-31
274639,Annually,2022-05-21,2022-10-31
271326,Annually,2022-05-21,2022-10-31
272504,Annually,2022-05-21,2022-10-31
274652,Annually,2022-05-21,2022-10-31
268857,Monthly,2022-05-21,2022-06-21
263934,Monthly,2022-05-21,2022-06-21
274498,Annually,2022-05-21,2022-10-31
261788,Monthly,2022-05-21,2022-06-21
274684,Annually,2022-05-22,2022-10-31
271557,Monthly,2022-05-22,2022-06-22
261212,Monthly,2022-05-22,2022-06-22
267824,Annually,2022-05-22,2022-10-31
270599,Monthly,2022-05-22,2022-06-22
270744,Monthly,2022-05-22,2022-06-22
270188,Monthly,2022-05-22,2022-06-22
274501,Monthly,2022-05-22,2022-06-22
274766,Annually,2022-05-23,2022-10-31
274779,Annually,2022-05-23,2022-10-31
274780,Annually,2022-05-23,2022-10-31
274798,Annually,2022-05-23,2022-10-31
274564,Annually,2022-05-23,2022-10-31
274630,Annually,2022-05-23,2022-10-31
274814,Annually,2022-05-23,2022-10-31
274825,Annually,2022-05-23,2022-10-31
271605,Annually,2022-05-23,2022-10-31
274838,Annually,2022-05-23,2022-10-31
274847,Annually,2022-05-23,2022-10-31
274189,Annually,2022-05-24,2022-06-17
267498,Monthly,2022-05-24,2022-06-24
274908,Annually,2022-05-24,2022-10-31
274781,Monthly,2022-05-24,2022-05-25
274940,Annually,2022-05-24,2022-10-31
274951,Annually,2022-05-24,2022-10-31
274879,Annually,2022-05-25,2022-10-31
260929,Annually,2022-05-25,2022-10-31
274985,Annually,2022-05-25,2022-10-31
274904,Monthly,2022-05-25,2022-06-25
274996,Annually,2022-05-25,2022-10-31
271185,Annually,2022-05-25,2022-10-31
275020,Annually,2022-05-25,2022-06-15
274958,Annually,2022-05-25,2022-10-31
268129,Monthly,2022-05-25,2022-06-25
272058,Annually,2022-05-25,2022-10-31
275049,Annually,2022-05-25,2022-10-31
275021,Annually,2022-05-25,2022-10-31
275050,Annually,2022-05-25,2022-10-31
267195,Monthly,2022-05-25,2022-06-25
274130,Annually,2022-05-25,2022-10-31
275056,Annually,2022-05-25,2022-10-31
264291,Monthly,2022-05-26,2022-06-26
274880,Annually,2022-05-26,2022-10-31
275069,Annually,2022-05-26,2022-10-31
275081,Annually,2022-05-26,2022-10-31
261491,Monthly,2022-05-26,2022-06-26
266811,Monthly,2022-05-26,2022-06-26
275098,Monthly,2022-05-26,2022-06-03
269959,Annually,2022-05-26,2022-10-31
270188,Annually,2022-05-26,2022-10-31
275113,Annually,2022-05-26,2022-10-31
265130,Monthly,2022-05-26,2022-06-26
275112,Annually,2022-05-26,2022-10-31
272027,Monthly,2022-05-26,2022-06-26
271664,Monthly,2022-05-26,2022-06-26
275126,Annually,2022-05-26,2022-10-31
271950,Monthly,2022-05-26,2022-06-26
275129,Annually,2022-05-26,2022-10-31
262821,Annually,2022-05-26,2022-10-31
274836,Monthly,2022-05-26,2022-06-26
264502,Monthly,2022-05-26,2022-06-26
275154,Annually,2022-05-27,2022-10-31
266395,Annually,2022-05-27,2022-10-31
274999,Annually,2022-05-27,2022-10-31
275103,Annually,2022-05-27,2022-10-31
262270,Annually,2022-05-27,2022-10-31
265250,Monthly,2022-05-27,2022-06-27
265110,Monthly,2022-05-27,2022-06-27
275246,Annually,2022-05-28,2022-10-31
272199,Monthly,2022-05-28,2022-06-28
271140,Annually,2022-05-28,2022-10-31
274681,Annually,2022-05-28,2022-10-31
261466,Monthly,2022-05-28,2022-06-28
261693,Annually,2022-05-28,2022-10-31
270393,Monthly,2022-05-28,2022-06-28
275273,Annually,2022-05-28,2022-10-31
275275,Annually,2022-05-28,2022-10-31
275277,Annually,2022-05-28,2022-10-31
275092,Annually,2022-05-28,2022-10-31
275276,Annually,2022-05-28,2022-10-31
272255,Monthly,2022-05-28,2022-06-28
263309,Annually,2022-05-28,2022-10-31
275292,Annually,2022-05-28,2022-10-31
275295,Annually,2022-05-28,2022-10-31
275282,Monthly,2022-05-28,2022-06-28
274929,Annually,2022-05-29,2022-07-01
275293,Annually,2022-05-29,2022-10-31
275033,Annually,2022-05-29,2022-10-31
274645,Annually,2022-05-29,2022-10-31
275334,Annually,2022-05-29,2022-10-31
259860,Annually,2022-05-29,2022-10-31
275008,Annually,2022-05-29,2022-10-31
273599,Annually,2022-05-29,2022-05-30
275343,Annually,2022-05-29,2022-10-31
275346,Annually,2022-05-29,2022-10-31
275141,Annually,2022-05-29,2022-06-03
275347,Annually,2022-05-29,2022-10-31
275290,Annually,2022-05-29,2022-10-31
270928,Annually,2022-05-29,2022-10-31
267488,Annually,2022-05-29,2022-10-31
275286,Annually,2022-05-29,2022-10-31
275371,Annually,2022-05-29,2022-10-31
275373,Annually,2022-05-29,2022-10-31
275375,Annually,2022-05-29,2022-10-31
263456,Annually,2022-05-29,2022-10-31
267235,Annually,2022-05-30,2022-10-31
273936,Annually,2022-05-30,2022-10-31
275389,Monthly,2022-05-30,2022-06-30
271125,Annually,2022-05-30,2022-10-31
274861,Annually,2022-05-30,2022-10-31
275402,Annually,2022-05-30,2022-10-31
270509,Monthly,2022-05-30,2022-06-30
275412,Annually,2022-05-30,2022-10-31
274087,Annually,2022-05-30,2022-10-31
270183,Annually,2022-05-30,2022-10-31
259884,Annually,2022-05-30,2022-10-31
271352,Annually,2022-05-30,2022-06-28
275438,Annually,2022-05-30,2022-10-31
275442,Annually,2022-05-30,2022-10-31
275444,Annually,2022-05-30,2022-10-31
274882,Annually,2022-05-30,2022-10-31
273992,Annually,2022-05-30,2022-10-31
275449,Annually,2022-05-30,2022-10-31
265906,Monthly,2022-05-30,2022-06-30
274906,Annually,2022-05-30,2022-10-31
274278,Annually,2022-05-30,2022-10-31
274901,Annually,2022-05-30,2022-10-31
275468,Annually,2022-05-30,2022-10-31
275479,Annually,2022-05-30,2022-10-31
275486,Annually,2022-05-31,2022-10-31
271856,Annually,2022-05-31,2022-10-31
258956,Monthly,2022-05-31,2022-06-30
275490,Annually,2022-05-31,2022-10-31
275163,Annually,2022-05-31,2022-10-31
274663,Annually,2022-05-31,2022-10-31
275498,Annually,2022-05-31,2022-10-31
275503,Annually,2022-05-31,2022-10-31
274050,Annually,2022-05-31,2022-10-31
275408,Annually,2022-05-31,2022-10-31
275510,Annually,2022-05-31,2022-10-31
275513,Annually,2022-05-31,2022-10-31
269937,Annually,2022-05-31,2022-10-31
275529,Annually,2022-05-31,2022-10-31
275470,Annually,2022-05-31,2022-10-31
275532,Annually,2022-05-31,2022-10-31
275533,Annually,2022-05-31,2022-10-31
271082,Annually,2022-05-31,2022-10-31
275100,Annually,2022-05-31,2022-10-31
275548,Annually,2022-05-31,2022-10-31
272586,Annually,2022-05-31,2022-10-31
275422,Annually,2022-05-31,2022-10-31
275554,Annually,2022-05-31,2022-10-31
275552,Annually,2022-05-31,2022-10-31
272965,Annually,2022-05-31,2022-10-31
275132,Annually,2022-05-31,2022-10-31
270009,Annually,2022-05-31,2022-10-31
275158,Monthly,2022-05-31,2022-06-30
275566,Annually,2022-05-31,2022-10-31
275565,Annually,2022-05-31,2022-06-01
275413,Annually,2022-05-31,2022-10-31
271098,Annually,2022-05-31,2022-10-31
274611,Annually,2022-05-31,2022-10-31
275039,Monthly,2022-05-31,2022-06-30
275573,Annually,2022-05-31,2022-06-24
275574,Annually,2022-05-31,2022-10-31
275362,Annually,2022-05-31,2022-10-31
275038,Monthly,2022-05-31,2022-06-27
274475,Annually,2022-05-31,2022-10-31
268178,Annually,2022-05-31,2022-10-31
275582,Annually,2022-05-31,2022-10-31
275148,Annually,2022-05-31,2022-10-31
272261,Annually,2022-05-31,2022-10-31
275583,Annually,2022-05-31,2022-10-31
275572,Annually,2022-05-31,2022-10-31
271114,Annually,2022-05-31,2022-10-31
275590,Annually,2022-05-31,2022-10-31
275591,Annually,2022-05-31,2022-10-31
275592,Annually,2022-06-01,2022-10-31
275571,Annually,2022-06-01,2022-10-31
275440,Annually,2022-06-01,2022-10-31
275593,Annually,2022-06-01,2022-10-31
275598,Annually,2022-06-01,2022-10-31
275589,Annually,2022-06-01,2022-10-31
271925,Annually,2022-06-01,2022-10-31
261004,Annually,2022-06-01,2022-10-31
275612,Annually,2022-06-01,2022-10-31
275629,Annually,2022-06-01,2022-10-31
275624,Annually,2022-06-01,2022-10-31
275637,Annually,2022-06-01,2022-10-31
275644,Annually,2022-06-01,2022-10-31
275457,Annually,2022-06-01,2022-10-31
275165,Annually,2022-06-01,2022-10-31
274746,Annually,2022-06-01,2022-10-31
275659,Annually,2022-06-01,2022-10-31
275518,Annually,2022-06-01,2022-10-31
275660,Annually,2022-06-01,2022-10-31
272570,Annually,2022-06-01,2022-10-31
275495,Annually,2022-06-01,2022-10-31
275664,Annually,2022-06-01,2022-10-31
275534,Annually,2022-06-01,2022-10-31
275516,Annually,2022-06-01,2022-10-31
275677,Annually,2022-06-01,2022-10-31
275253,Annually,2022-06-01,2022-10-31
275682,Annually,2022-06-01,2022-10-31
267090,Annually,2022-06-01,2022-10-31
275684,Annually,2022-06-01,2022-10-31
275689,Annually,2022-06-01,2022-10-31
267878,Annually,2022-06-01,2022-10-31
273671,Annually,2022-06-01,2022-10-31
264954,Annually,2022-06-01,2022-07-01
275694,Annually,2022-06-01,2022-10-31
274994,Annually,2022-06-01,2022-10-31
271054,Annually,2022-06-01,2022-06-06
272157,Monthly,2022-06-01,2022-07-01
275741,Annually,2022-06-01,2022-10-31
275757,Annually,2022-06-01,2022-10-31
275575,Annually,2022-06-01,2022-06-06
265519,Monthly,2022-06-01,2022-07-01
276112,Annually,2022-06-02,2022-10-31
275788,Monthly,2022-06-02,2022-07-02
276130,Annually,2022-06-02,2022-06-06
275992,Annually,2022-06-02,2022-10-31
275567,Monthly,2022-06-02,2022-07-02
275215,Monthly,2022-06-02,2022-06-06
276238,Monthly,2022-06-03,2022-06-28
276261,Annually,2022-06-03,2022-06-28
262421,Monthly,2022-06-03,2022-07-03
272696,Monthly,2022-06-03,2022-07-03
270725,Monthly,2022-06-03,2022-07-03
276395,Monthly,2022-06-03,2022-07-03
276414,Monthly,2022-06-03,2022-07-03
276420,Annually,2022-06-03,2022-10-31
276232,Annually,2022-06-03,2022-10-31
272717,Monthly,2022-06-03,2022-07-03
275799,Annually,2022-06-03,2022-10-31
265176,Monthly,2022-06-04,2022-07-04
276479,Annually,2022-06-04,2022-10-31
276480,Annually,2022-06-04,2022-10-31
262677,Monthly,2022-06-04,2022-07-04
259258,Monthly,2022-06-04,2022-07-04
269570,Monthly,2022-06-04,2022-07-04
276510,Annually,2022-06-04,2022-10-31
276439,Monthly,2022-06-04,2022-07-04
276490,Monthly,2022-06-04,2022-07-04
276553,Annually,2022-06-04,2022-10-31
276455,Monthly,2022-06-04,2022-07-04
270633,Monthly,2022-06-04,2022-07-04
276562,Monthly,2022-06-04,2022-07-04
276383,Annually,2022-06-05,2022-10-31
272912,Monthly,2022-06-05,2022-07-29
269744,Monthly,2022-06-05,2022-07-05
265966,Monthly,2022-06-05,2022-07-05
276666,Annually,2022-06-05,2022-10-31
276671,Annually,2022-06-05,2022-10-31
265878,Monthly,2022-06-05,2022-07-05
269771,Monthly,2022-06-06,2022-07-06
266001,Monthly,2022-06-06,2022-07-06
276708,Annually,2022-06-06,2022-06-13
262596,Monthly,2022-06-06,2022-07-06
276135,Annually,2022-06-06,2022-10-31
276783,Monthly,2022-06-06,2022-07-06
276784,Monthly,2022-06-06,2022-07-06
273017,Monthly,2022-06-06,2022-07-06
276829,Annually,2022-06-06,2022-10-31
276265,Monthly,2022-06-06,2022-07-06
269646,Monthly,2022-06-07,2022-07-07
269894,Monthly,2022-06-07,2022-07-07
273034,Monthly,2022-06-07,2022-07-07
272979,Monthly,2022-06-07,2022-07-07
269908,Monthly,2022-06-07,2022-07-07
276857,Annually,2022-06-07,2022-10-31
269981,Monthly,2022-06-07,2022-07-07
276932,Monthly,2022-06-07,2022-07-07
269653,Monthly,2022-06-07,2022-07-07
274460,Monthly,2022-06-07,2022-07-07
276130,Annually,2022-06-07,2022-10-31
270000,Monthly,2022-06-07,2022-07-07
263693,Monthly,2022-06-07,2022-07-07
275463,Monthly,2022-06-08,2022-07-08
272865,Monthly,2022-06-08,2022-07-08
259702,Monthly,2022-06-08,2022-07-08
276998,Annually,2022-06-08,2022-10-31
266402,Monthly,2022-06-08,2022-07-08
276990,Annually,2022-06-08,2022-06-20
277078,Annually,2022-06-08,2022-10-31
266325,Monthly,2022-06-08,2022-07-08
277095,Annually,2022-06-08,2022-10-31
277099,Annually,2022-06-08,2022-10-31
269976,Monthly,2022-06-08,2022-07-08
272842,Monthly,2022-06-08,2022-07-08
274948,Annually,2022-06-08,2022-07-06
277135,Annually,2022-06-09,2022-07-04
276104,Annually,2022-06-09,2022-10-31
263076,Monthly,2022-06-09,2022-07-09
270175,Monthly,2022-06-09,2022-07-09
277063,Monthly,2022-06-09,2022-07-09
272596,Monthly,2022-06-09,2022-07-09
277182,Annually,2022-06-09,2022-10-31
277105,Annually,2022-06-09,2022-10-31
270042,Monthly,2022-06-09,2022-07-09
266455,Monthly,2022-06-09,2022-07-09
277271,Annually,2022-06-10,2022-10-31
259965,Monthly,2022-06-10,2022-07-10
277066,Annually,2022-06-10,2022-10-31
276938,Monthly,2022-06-10,2022-07-10
277328,Annually,2022-06-10,2022-10-31
261883,Monthly,2022-06-10,2022-07-10
266462,Monthly,2022-06-10,2022-07-10
276598,Annually,2022-06-11,2022-10-31
266788,Monthly,2022-06-11,2022-07-11
273423,Monthly,2022-06-11,2022-07-11
277410,Monthly,2022-06-11,2022-07-11
260833,Monthly,2022-06-11,2022-07-11
270103,Monthly,2022-06-11,2022-07-11
266894,Monthly,2022-06-12,2022-07-12
276781,Annually,2022-06-12,2022-10-31
270517,Monthly,2022-06-12,2022-07-12
277398,Annually,2022-06-12,2022-10-31
277499,Annually,2022-06-12,2022-10-31
276887,Annually,2022-06-12,2022-10-31
273695,Monthly,2022-06-12,2022-07-12
277521,Monthly,2022-06-12,2022-07-12
270460,Monthly,2022-06-12,2022-07-12
263104,Monthly,2022-06-12,2022-07-12
277556,Annually,2022-06-12,2022-10-31
277562,Monthly,2022-06-12,2022-07-12
277544,Annually,2022-06-12,2022-10-31
262260,Monthly,2022-06-13,2022-07-13
270616,Monthly,2022-06-13,2022-07-13
263483,Monthly,2022-06-13,2022-07-13
270648,Monthly,2022-06-13,2022-07-13
259996,Monthly,2022-06-13,2022-07-13
277285,Annually,2022-06-13,2022-10-31
270619,Monthly,2022-06-13,2022-07-13
277670,Annually,2022-06-13,2022-10-31
277557,Monthly,2022-06-13,2022-07-13
277084,Annually,2022-06-13,2022-10-31
273862,Monthly,2022-06-13,2022-07-13
276542,Monthly,2022-06-13,2022-07-13
266616,Monthly,2022-06-13,2022-07-13
277704,Annually,2022-06-14,2022-10-31
270749,Monthly,2022-06-14,2022-07-11
260465,Monthly,2022-06-14,2022-07-14
272887,Annually,2022-06-14,2022-10-31
277766,Annually,2022-06-14,2022-10-31
265848,Monthly,2022-06-14,2022-07-14
277791,Annually,2022-06-14,2022-07-12
270811,Monthly,2022-06-14,2022-07-14
277508,Annually,2022-06-14,2022-10-31
277803,Monthly,2022-06-14,2022-07-14
277591,Annually,2022-06-14,2022-10-31
277715,Monthly,2022-06-15,2022-07-15
270247,Monthly,2022-06-15,2022-07-15
273953,Monthly,2022-06-15,2022-07-15
277880,Monthly,2022-06-15,2022-07-15
263690,Monthly,2022-06-15,2022-07-15
277945,Monthly,2022-06-15,2022-06-20
277953,Monthly,2022-06-15,2022-07-15
275570,Monthly,2022-06-16,2022-07-16
277964,Annually,2022-06-16,2022-10-31
269130,Monthly,2022-06-16,2022-07-16
277866,Monthly,2022-06-16,2022-07-16
277419,Annually,2022-06-16,2022-10-31
272175,Monthly,2022-06-16,2022-07-16
274552,Annually,2022-06-16,2022-10-31
267546,Monthly,2022-06-16,2022-07-16
277728,Annually,2022-06-16,2022-10-31
277609,Annually,2022-06-16,2022-10-31
274166,Monthly,2022-06-16,2022-07-16
277814,Monthly,2022-06-16,2022-07-16
270363,Monthly,2022-06-17,2022-07-17
274157,Monthly,2022-06-17,2022-07-17
271089,Monthly,2022-06-17,2022-07-17
277845,Annually,2022-06-17,2022-10-31
278177,Annually,2022-06-17,2022-10-31
263913,Monthly,2022-06-17,2022-07-17
277524,Annually,2022-06-17,2022-10-31
268242,Monthly,2022-06-17,2022-07-17
277821,Monthly,2022-06-17,2022-07-17
277461,Annually,2022-06-17,2022-10-31
275173,Monthly,2022-06-18,2022-07-18
278080,Annually,2022-06-18,2022-10-31
269874,Quarterly,2022-06-18,2022-07-11
270848,Monthly,2022-06-18,2022-07-18
278143,Monthly,2022-06-18,2022-07-18
277864,Monthly,2022-06-18,2022-07-18
267721,Monthly,2022-06-18,2022-07-18
260646,Monthly,2022-06-18,2022-07-18
272792,Monthly,2022-06-18,2022-07-18
271837,Quarterly,2022-06-18,2022-09-18
267843,Monthly,2022-06-18,2022-07-18
270824,Monthly,2022-06-18,2022-07-18
270988,Monthly,2022-06-18,2022-07-18
278344,Annually,2022-06-18,2022-10-31
274276,Monthly,2022-06-18,2022-07-18
267930,Monthly,2022-06-19,2022-07-19
278283,Annually,2022-06-19,2022-10-31
264254,Monthly,2022-06-19,2022-07-19
269534,Annually,2022-06-19,2022-06-29
274402,Monthly,2022-06-20,2022-07-20
269984,Monthly,2022-06-20,2022-07-20
278280,Annually,2022-06-20,2022-10-31
272544,Monthly,2022-06-20,2022-07-20
278326,Monthly,2022-06-20,2022-07-20
277668,Annually,2022-06-20,2022-10-31
274433,Monthly,2022-06-20,2022-07-20
278633,Annually,2022-06-20,2022-10-31
278642,Annually,2022-06-20,2022-10-31
278509,Monthly,2022-06-20,2022-07-20
278055,Monthly,2022-06-20,2022-07-20
278695,Annually,2022-06-20,2022-10-31
278701,Annually,2022-06-20,2022-10-31
274589,Monthly,2022-06-20,2022-07-20
271338,Monthly,2022-06-20,2022-07-20
278723,Annually,2022-06-21,2022-10-31
277977,Annually,2022-06-21,2022-10-31
268045,Monthly,2022-06-21,2022-07-21
278734,Annually,2022-06-21,2022-10-31
278129,Annually,2022-06-21,2022-10-31
264417,Monthly,2022-06-21,2022-07-21
278582,Annually,2022-06-21,2022-10-31
278788,Monthly,2022-06-21,2022-07-21
268857,Monthly,2022-06-21,2022-07-21
278851,Annually,2022-06-22,2022-10-31
278758,Annually,2022-06-22,2022-10-31
271557,Monthly,2022-06-22,2022-06-24
278882,Annually,2022-06-22,2022-10-31
278586,Annually,2022-06-22,2022-10-31
261212,Monthly,2022-06-22,2022-07-22
278890,Quarterly,2022-06-22,2022-09-22
278764,Annually,2022-06-22,2022-10-31
276788,Annually,2022-06-22,2022-10-31
268113,Monthly,2022-06-22,2022-07-22
278915,Annually,2022-06-22,2022-10-31
278927,Annually,2022-06-22,2022-10-31
278940,Monthly,2022-06-23,2022-07-23
278958,Monthly,2022-06-23,2022-07-23
278115,Annually,2022-06-23,2022-10-31
278753,Annually,2022-06-23,2022-10-31
278881,Monthly,2022-06-23,2022-07-23
278995,Monthly,2022-06-23,2022-07-23
278905,Annually,2022-06-23,2022-10-31
278459,Annually,2022-06-23,2022-10-31
267498,Monthly,2022-06-24,2022-07-24
278215,Annually,2022-06-24,2022-10-31
279138,Monthly,2022-06-24,2022-07-24
277012,Monthly,2022-06-25,2022-07-25
274904,Monthly,2022-06-25,2022-07-25
271664,Monthly,2022-06-25,2022-07-25
268129,Monthly,2022-06-25,2022-07-25
267195,Monthly,2022-06-25,2022-07-25
261491,Monthly,2022-06-26,2022-07-26
266811,Monthly,2022-06-26,2022-07-26
261393,Annually,2022-06-26,2022-10-31
265130,Monthly,2022-06-26,2022-07-26
279330,Annually,2022-06-26,2022-10-31
272027,Monthly,2022-06-26,2022-07-26
278531,Annually,2022-06-26,2022-10-31
271950,Monthly,2022-06-26,2022-07-26
279352,Annually,2022-06-26,2022-10-31
274836,Monthly,2022-06-26,2022-07-26
279394,Annually,2022-06-27,2022-10-31
270179,Monthly,2022-06-27,2022-07-27
278625,Annually,2022-06-27,2022-10-31
274723,Monthly,2022-06-27,2022-07-27
279132,Monthly,2022-06-27,2022-07-08
278444,Annually,2022-06-27,2022-10-31
279470,Annually,2022-06-27,2022-10-31
278875,Annually,2022-06-27,2022-10-31
279468,Monthly,2022-06-27,2022-07-27
278716,Annually,2022-06-27,2022-10-31
262569,Monthly,2022-06-27,2022-07-27
266366,Monthly,2022-06-27,2022-07-27
265110,Monthly,2022-06-27,2022-07-27
272213,Annually,2022-06-28,2022-10-31
272199,Monthly,2022-06-28,2022-07-28
279519,Annually,2022-06-28,2022-10-31
261466,Monthly,2022-06-28,2022-07-28
279424,Annually,2022-06-28,2022-10-31
278906,Annually,2022-06-28,2022-10-31
279409,Annually,2022-06-28,2022-10-31
278822,Annually,2022-06-28,2022-10-31
279264,Monthly,2022-06-28,2022-07-28
279625,Annually,2022-06-29,2022-10-31
277403,Monthly,2022-06-29,2022-07-29
279722,Annually,2022-06-29,2022-10-31
279748,Annually,2022-06-29,2022-10-31
258956,Monthly,2022-06-30,2022-07-30
279766,Monthly,2022-06-30,2022-07-30
279680,Monthly,2022-06-30,2022-07-30
279738,Quarterly,2022-06-30,2022-09-30
263934,Monthly,2022-06-30,2022-07-30
264502,Monthly,2022-06-30,2022-07-27
275158,Monthly,2022-06-30,2022-07-30
279751,Monthly,2022-06-30,2022-07-30
278088,Monthly,2022-07-01,2022-08-01
279909,Annually,2022-07-01,2022-10-31
272157,Monthly,2022-07-01,2022-08-01
277323,Annually,2022-07-01,2022-10-31
265519,Monthly,2022-07-01,2022-08-01
280000,Annually,2022-07-01,2022-10-31
280011,Monthly,2022-07-01,2022-08-01
280019,Annually,2022-07-02,2022-10-31
275389,Monthly,2022-07-02,2022-08-02
280053,Annually,2022-07-02,2022-10-31
280067,Annually,2022-07-02,2022-10-31
280114,Monthly,2022-07-02,2022-08-02
279178,Monthly,2022-07-02,2022-08-02
280140,Monthly,2022-07-03,2022-08-03
280126,Annually,2022-07-03,2022-10-31
277782,Monthly,2022-07-03,2022-08-03
276395,Monthly,2022-07-03,2022-08-03
272717,Monthly,2022-07-03,2022-08-03
278483,Monthly,2022-07-03,2022-08-03
280142,Monthly,2022-07-03,2022-08-03
279914,Annually,2022-07-04,2022-10-31
265176,Monthly,2022-07-04,2022-08-04
280218,Monthly,2022-07-04,2022-08-04
278853,Monthly,2022-07-04,2022-08-04
280159,Monthly,2022-07-04,2022-08-04
259258,Monthly,2022-07-04,2022-08-04
262677,Monthly,2022-07-04,2022-08-04
269570,Monthly,2022-07-04,2022-08-04
279881,Annually,2022-07-04,2022-10-31
279947,Monthly,2022-07-04,2022-08-04
276439,Monthly,2022-07-04,2022-08-04
280134,Annually,2022-07-04,2022-10-31
276562,Monthly,2022-07-04,2022-08-04
280121,Annually,2022-07-05,2022-10-31
279922,Annually,2022-07-05,2022-10-31
265966,Monthly,2022-07-05,2022-08-05
279482,Annually,2022-07-05,2022-07-21
280461,Quarterly,2022-07-05,2022-10-05
265878,Monthly,2022-07-05,2022-08-05
269771,Monthly,2022-07-06,2022-08-06
266001,Monthly,2022-07-06,2022-08-06
262596,Monthly,2022-07-06,2022-08-06
280324,Monthly,2022-07-06,2022-08-06
276783,Monthly,2022-07-06,2022-08-06
276784,Monthly,2022-07-06,2022-08-06
280552,Monthly,2022-07-06,2022-08-06
280427,Monthly,2022-07-06,2022-08-06
269894,Monthly,2022-07-07,2022-08-07
280548,Monthly,2022-07-07,2022-08-07
272979,Monthly,2022-07-07,2022-08-07
269908,Monthly,2022-07-07,2022-08-07
280031,Annually,2022-07-07,2022-10-31
277322,Annually,2022-07-07,2022-10-31
269981,Monthly,2022-07-07,2022-08-07
276932,Monthly,2022-07-07,2022-08-07
279916,Annually,2022-07-07,2022-10-31
274460,Monthly,2022-07-07,2022-08-07
280709,Monthly,2022-07-08,2022-08-08
275463,Monthly,2022-07-08,2022-08-08
280346,Quarterly,2022-07-08,2022-10-08
280724,Annually,2022-07-08,2022-10-31
259702,Monthly,2022-07-08,2022-08-08
280772,Monthly,2022-07-08,2022-08-08
266402,Monthly,2022-07-08,2022-08-08
280193,Annually,2022-07-08,2022-10-31
280545,Annually,2022-07-08,2022-10-31
280811,Annually,2022-07-08,2022-07-11
280814,Quarterly,2022-07-08,2022-10-08
280794,Annually,2022-07-08,2022-10-31
272842,Monthly,2022-07-08,2022-08-08
278539,Monthly,2022-07-08,2022-08-08
