student_id,course_id,week_no,total_minutes,year_no
275741,32,37,0.17,2022
275741,35,33,35.73,2022
275741,35,37,0.05,2022
275741,36,37,0.95,2022
275741,42,37,8.07,2022
275741,51,37,0.75,2022
275754,4,43,28.55,2022
275757,7,39,10.25,2022
275757,14,25,27,2022
275757,14,28,14.82,2022
275757,14,37,0.32,2022
275757,14,40,2.8,2022
275757,14,41,42.53,2022
275757,14,42,75.6,2022
275757,14,43,101.43,2022
275757,14,44,50.7,2022
275757,25,41,15.68,2022
275757,37,29,16.07,2022
275757,37,31,17.25,2022
275759,26,22,7.03,2022
275764,7,22,11.28,2022
275766,7,27,0.05,2022
275766,7,28,14.45,2022
275766,7,38,61.9,2022
275766,7,39,0.12,2022
275766,7,40,0.98,2022
275766,34,32,1.78,2022
275772,29,22,0.22,2022
275778,7,22,28.43,2022
275779,14,22,4.47,2022
275780,7,28,2.55,2022
275780,7,33,1.3,2022
275780,42,27,13.79,2022
275780,42,28,25.66,2022
275782,7,22,8.6,2022
275786,21,27,3.35,2022
275786,21,42,1.37,2022
275786,29,22,20.72,2022
275786,29,23,13.95,2022
275786,29,25,19.37,2022
275786,29,27,58.87,2022
275786,29,28,15.83,2022
275786,29,42,5.28,2022
275786,46,34,4.83,2022
275786,46,42,0.97,2022
275788,7,22,108.33,2022
275788,23,22,144.09,2022
275788,23,23,13.05,2022
275788,28,23,120.12,2022
275789,42,22,6.78,2022
275790,25,22,30.6,2022
275793,7,22,0.7,2022
275798,7,22,24.62,2022
275799,7,23,123.33,2022
275799,21,23,72.72,2022
275799,21,24,41.87,2022
275799,21,25,36.92,2022
275799,21,26,64.45,2022
275799,24,30,59.07,2022
275799,24,34,13,2022
275800,7,23,2.52,2022
275800,7,25,2.08,2022
275800,7,28,9.97,2022
275804,7,22,2.23,2022
275805,11,23,0.2,2022
275805,37,23,1.25,2022
275805,42,23,0.23,2022
275805,45,23,0.07,2022
275811,15,22,33.86,2022
275812,26,22,0.75,2022
275815,7,22,0.05,2022
275815,23,22,0.62,2022
275816,43,22,0.25,2022
275817,7,22,3.83,2022
275819,23,22,0.48,2022
275820,21,22,70.17,2022
275829,23,22,0.35,2022
275830,7,22,0.05,2022
275830,45,22,0.5,2022
275832,21,22,3.37,2022
275834,2,33,38.68,2022
275834,7,22,20.43,2022
275834,7,25,31.83,2022
275834,14,32,55.12,2022
275834,20,22,14.08,2022
275834,22,22,10.55,2022
275834,23,22,36.19,2022
275834,23,25,2.02,2022
275834,28,33,48.68,2022
275836,7,22,0.07,2022
275839,7,23,42.95,2022
275841,34,22,14.32,2022
275843,53,22,4.33,2022
275844,45,22,0.45,2022
275849,7,22,2.63,2022
275855,7,22,20.4,2022
275855,7,23,13.05,2022
275856,28,22,12.17,2022
275857,7,22,0.45,2022
275859,21,22,0.95,2022
275859,23,22,2.52,2022
275860,7,22,6.95,2022
275860,7,24,0.4,2022
275860,7,33,0.13,2022
275860,7,34,0.17,2022
275861,7,22,0.35,2022
275863,7,22,0.58,2022
275863,23,22,0.92,2022
275864,7,22,20.45,2022
275864,14,23,67.39,2022
275864,23,22,1.05,2022
275865,13,22,0.75,2022
275873,7,22,0.4,2022
275874,7,22,1.03,2022
275876,7,22,1.5,2022
275878,14,22,0.87,2022
275878,42,22,0.67,2022
275881,45,22,0.6,2022
275882,23,22,0.08,2022
275882,35,23,8.45,2022
275883,7,22,1.4,2022
275885,7,22,0.63,2022
275887,7,22,0.25,2022
275889,7,22,1.37,2022
275889,23,23,30.15,2022
275889,35,23,0.4,2022
275889,37,22,0.77,2022
275889,37,23,0.1,2022
275891,7,22,6.68,2022
275893,7,22,0.48,2022
275895,33,22,0.28,2022
275897,7,22,1.12,2022
275898,3,22,0.12,2022
275901,21,22,0.2,2022
275904,7,22,1.43,2022
275906,13,22,0.2,2022
275907,42,22,0.72,2022
275909,7,22,0.97,2022
275911,7,22,0.08,2022
275917,7,22,10.42,2022
275918,7,22,1.45,2022
275918,7,23,1.48,2022
275918,7,31,0.57,2022
275919,7,22,3.77,2022
275920,7,22,0.23,2022
275921,7,22,0.5,2022
275924,21,33,0.17,2022
275925,42,22,0.8,2022
275930,7,22,1.15,2022
275930,7,25,3.55,2022
275930,7,29,0.08,2022
275930,23,29,2.32,2022
275933,21,22,0.3,2022
275935,42,22,1.9,2022
275936,23,22,0.23,2022
275939,42,22,2.45,2022
275939,42,23,15.97,2022
275939,42,26,2.28,2022
275939,42,29,0.28,2022
275939,50,29,8.17,2022
275940,7,22,6.63,2022
275941,23,22,0.48,2022
275942,7,22,3.13,2022
275944,7,22,0.1,2022
275944,7,34,0.45,2022
275944,14,23,2.57,2022
275944,23,34,0.05,2022
275944,26,23,8.88,2022
275944,35,34,4.78,2022
275947,7,22,50.15,2022
275948,7,22,0.43,2022
275950,42,22,0.77,2022
275951,7,25,0.13,2022
275951,35,22,0.23,2022
275951,35,38,0.18,2022
275951,53,38,0.98,2022
275954,37,22,0.18,2022
275955,7,22,0.18,2022
275962,11,22,8.58,2022
275968,7,22,44.57,2022
275969,7,22,0.25,2022
275969,7,24,46.2,2022
275971,37,22,0.18,2022
275973,45,22,0.22,2022
275975,7,22,1.28,2022
275979,21,22,1.1,2022
275981,33,22,0.18,2022
275981,42,22,42.92,2022
275987,7,22,4.22,2022
275995,7,22,0.8,2022
275997,7,22,0.38,2022
275997,7,26,0.4,2022
275998,7,22,1.45,2022
275999,14,33,0.17,2022
276002,7,22,2.78,2022
276007,42,22,0.77,2022
276010,7,22,10.32,2022
276011,7,22,19.35,2022
276015,23,22,1.07,2022
276020,7,22,10.27,2022
276022,7,22,2.42,2022
276025,7,33,0.07,2022
276025,24,33,0.28,2022
276025,45,33,2.27,2022
276026,7,22,0.22,2022
276027,27,38,0.38,2022
276035,23,22,0.22,2022
276035,42,22,3.38,2022
276037,45,22,15.3,2022
276042,7,22,0.05,2022
276046,42,22,2.08,2022
276047,7,22,49.22,2022
276049,7,22,1.02,2022
276051,42,22,34.55,2022
276053,7,22,0.6,2022
276055,42,22,0.52,2022
276056,30,22,25.7,2022
276056,30,23,15.82,2022
276058,27,32,23.65,2022
276060,7,22,0.93,2022
276071,30,23,38.2,2022
276075,7,22,2.52,2022
276078,7,22,4.43,2022
276079,7,22,9.37,2022
276079,32,22,0.13,2022
276088,7,22,13.75,2022
276092,14,22,0.05,2022
276094,14,22,64.4,2022
276094,45,22,4.4,2022
276095,13,22,0.77,2022
276101,7,22,6.57,2022
276104,7,26,15.92,2022
276104,7,27,44.66,2022
276104,7,28,56.07,2022
276104,7,29,11.55,2022
276104,7,40,0.1,2022
276104,35,22,6.57,2022
276104,46,30,23.35,2022
276104,46,32,5.95,2022
276104,46,33,32.07,2022
276104,46,35,3.23,2022
276104,46,36,37.13,2022
276104,46,38,21.12,2022
276104,46,40,54.1,2022
276104,46,41,18.57,2022
276104,46,42,35.8,2022
276104,46,43,21.02,2022
276105,42,22,43.01,2022
276107,5,33,30.57,2022
276107,7,22,0.37,2022
276107,11,33,33.7,2022
276107,14,33,30.89,2022
276107,24,38,14.37,2022
276107,33,22,0.33,2022
276108,37,22,3.8,2022
276112,21,22,67.85,2022
276112,21,23,34.16,2022
276112,21,24,4.9,2022
276112,21,25,2.22,2022
276112,21,26,26.07,2022
276112,21,27,0.05,2022
276112,21,29,3.75,2022
276112,21,38,2.55,2022
276112,21,40,1.38,2022
276112,34,27,41.5,2022
276112,34,29,0.67,2022
276112,42,38,0.57,2022
276116,7,22,43.5,2022
276120,34,22,0.22,2022
276120,46,22,0.35,2022
276121,14,22,0.4,2022
276123,29,22,33.88,2022
276128,7,22,4.72,2022
276128,21,22,22.11,2022
276129,7,22,5.3,2022
276130,15,33,0.23,2022
276130,21,22,74.97,2022
276130,21,23,5.43,2022
276130,21,24,54.64,2022
276130,21,25,13.16,2022
276130,21,27,61,2022
276130,21,28,7.53,2022
276130,24,28,60.51,2022
276130,24,29,35.42,2022
276130,32,33,58.22,2022
276130,32,34,74.25,2022
276130,32,38,123.77,2022
276130,32,39,21.98,2022
276130,37,29,205.36,2022
276130,37,30,45.93,2022
276130,37,31,39.47,2022
276130,37,32,47.21,2022
276130,37,33,25.98,2022
276130,37,34,4.7,2022
276132,7,22,6.27,2022
276135,2,22,0.55,2022
276135,2,23,143.41,2022
276135,2,31,0.6,2022
276135,7,22,41.43,2022
276135,7,23,67.45,2022
276135,13,22,19.6,2022
276135,14,24,21.67,2022
276135,14,25,282.68,2022
276135,14,26,175.82,2022
276135,20,28,42.7,2022
276135,21,22,0.35,2022
276135,21,23,150.86,2022
276135,21,24,65.15,2022
276135,23,23,253.72,2022
276135,35,28,138.33,2022
276135,39,22,9.53,2022
276138,7,22,3.88,2022
276140,7,22,3.97,2022
276144,22,22,0.05,2022
276146,7,22,1.25,2022
276148,7,22,10.42,2022
276149,7,22,1.03,2022
276154,7,22,1.25,2022
276158,2,22,7.17,2022
276158,2,31,0.78,2022
276159,3,22,10.07,2022
276160,7,22,19.68,2022
276163,7,22,19.92,2022
276165,7,25,0.63,2022
276165,21,26,0.27,2022
276167,7,22,8.93,2022
276168,7,22,41.5,2022
276168,7,23,0.13,2022
276170,41,22,10.07,2022
276172,23,22,0.05,2022
276172,42,22,0.28,2022
276175,12,22,2.33,2022
276179,42,22,0.08,2022
276180,45,22,28.19,2022
276180,51,22,25.42,2022
276184,14,22,14.3,2022
276185,20,22,15.18,2022
276185,37,22,11.3,2022
276191,7,22,10.85,2022
276192,7,23,10.87,2022
276194,7,23,6.18,2022
276196,3,33,0.2,2022
276196,7,22,0.13,2022
276196,7,33,0.75,2022
276196,23,33,0.97,2022
276196,46,33,0.88,2022
276198,7,22,0.22,2022
276198,23,22,8.23,2022
276201,7,22,6.53,2022
276202,3,22,0.25,2022
276202,4,22,0.45,2022
276202,5,22,0.75,2022
276202,11,22,1.4,2022
276202,14,22,1.18,2022
276202,16,22,0.8,2022
276202,37,22,0.25,2022
276203,7,22,2.92,2022
276206,35,22,46.97,2022
276209,7,25,55.2,2022
276209,7,26,19.28,2022
276211,20,22,0.1,2022
276214,7,22,1.58,2022
276220,4,33,152.9,2022
276220,7,22,1.2,2022
276220,21,33,0.12,2022
276220,23,25,0.83,2022
276220,23,26,96.15,2022
276220,23,33,44.47,2022
276220,25,33,0.12,2022
276220,30,33,4.42,2022
276220,42,22,2.22,2022
276220,45,33,0.12,2022
276220,46,22,4.57,2022
276220,54,33,0.07,2022
276223,23,22,2.67,2022
276227,16,27,3.7,2022
276227,23,27,0.05,2022
276230,13,22,19.89,2022
276231,2,22,16.22,2022
276231,3,22,0.16,2022
276231,7,22,43.53,2022
276232,7,22,85.8,2022
276232,21,23,102.09,2022
276232,21,24,113.73,2022
276233,42,23,3.18,2022
276235,7,23,1.7,2022
276237,42,22,0.43,2022
276238,14,22,16.32,2022
276238,30,22,3.1,2022
276238,32,22,201.45,2022
276238,34,22,29.93,2022
276238,36,43,0.13,2022
276238,37,22,173.9,2022
276238,37,23,59.5,2022
276238,41,22,68.2,2022
276238,41,23,12.08,2022
276240,7,22,6.57,2022
276241,7,23,0.08,2022
276243,7,22,9.4,2022
276244,7,22,0.05,2022
276248,7,22,5.7,2022
276250,7,22,0.3,2022
276254,25,22,0.82,2022
276256,7,22,18.03,2022
276258,28,22,4.77,2022
276258,39,22,0.13,2022
276259,7,22,0.27,2022
276261,7,22,34.73,2022
276261,7,23,1.8,2022
276261,7,24,168.43,2022
276261,7,25,12.92,2022
276261,16,25,1.8,2022
276261,24,24,0.98,2022
276261,28,24,0.2,2022
276261,41,25,0.52,2022
276261,44,25,0.7,2022
276261,45,25,0.58,2022
276261,46,25,0.17,2022
276262,16,22,1.5,2022
276264,7,22,10.07,2022
276265,7,23,101.98,2022
276265,21,23,118.95,2022
276265,25,23,59.72,2022
276267,14,22,1.35,2022
276269,21,22,0.48,2022
276269,24,22,0.08,2022
276273,7,22,0.42,2022
276275,35,22,32.9,2022
276278,42,22,1.15,2022
276280,16,34,19.48,2022
276280,16,37,31.1,2022
276280,22,37,0.87,2022
276283,7,22,4.33,2022
276285,7,22,6.4,2022
276291,7,23,33.79,2022
276292,7,22,0.68,2022
276294,55,28,1.88,2022
276296,3,33,41.35,2022
276296,7,22,3.75,2022
276296,13,33,1.05,2022
276296,14,30,0.15,2022
276296,21,33,37.58,2022
276296,23,33,41.13,2022
276296,35,33,17.08,2022
276298,7,22,97.47,2022
276298,7,23,6.63,2022
276298,21,23,94.23,2022
276305,7,22,16.85,2022
276306,2,22,2.68,2022
276310,7,22,8.8,2022
276313,39,22,1.38,2022
276314,21,22,3.2,2022
276315,7,22,3.15,2022
276316,33,22,0.93,2022
276316,42,22,1.02,2022
276317,30,22,30.58,2022
276318,7,22,1.48,2022
276320,23,22,0.57,2022
276320,42,22,1.48,2022
276320,45,22,0.05,2022
276321,45,22,0.78,2022
276322,7,22,6.18,2022
276323,7,22,10.42,2022
276326,13,22,6.38,2022
276327,7,22,0.12,2022
276330,14,22,0.1,2022
276330,29,22,0.3,2022
276331,7,22,3.15,2022
276331,14,22,1.42,2022
276331,19,22,1.43,2022
276331,33,22,0.57,2022
276332,7,22,0.07,2022
276334,23,22,9.4,2022
276335,33,22,21.6,2022
276339,7,22,1.2,2022
276340,35,22,4.33,2022
276346,2,22,24.53,2022
276346,7,38,39.69,2022
276346,23,31,77.8,2022
276346,23,38,34.12,2022
276346,28,38,5.2,2022
276346,42,38,2.1,2022
276347,7,22,4.22,2022
276348,15,22,16.98,2022
276350,5,33,1.77,2022
276350,30,27,8.12,2022
276350,35,27,0.2,2022
276350,35,33,0.98,2022
276351,7,22,0.88,2022
276351,23,22,0.13,2022
276355,2,23,1.27,2022
276355,3,23,0.17,2022
276355,13,22,0.1,2022
276355,14,22,0.65,2022
276355,14,23,66.86,2022
276355,14,30,0.55,2022
276355,23,23,1.08,2022
276355,26,23,2.4,2022
276355,28,23,2.78,2022
276355,30,23,39.43,2022
276355,30,43,0.32,2022
276355,35,23,29.5,2022
276355,35,30,0.58,2022
276355,45,22,1.42,2022
276356,7,22,10.12,2022
276359,7,22,0.57,2022
276361,7,22,1.85,2022
276362,7,22,0.1,2022
276370,7,22,46.02,2022
276373,7,22,0.13,2022
276374,7,22,25.57,2022
276376,13,22,0.15,2022
276378,7,22,16.54,2022
276381,13,22,15.41,2022
276381,13,33,21.17,2022
276383,7,22,88.58,2022
276383,7,23,31.18,2022
276383,21,23,36.07,2022
276385,7,22,11.3,2022
276385,7,23,9.05,2022
276387,7,22,0.38,2022
276387,23,22,0.48,2022
276388,20,22,0.35,2022
276388,52,22,0.82,2022
276392,25,22,12.97,2022
276394,7,22,0.08,2022
276395,13,22,71.1,2022
276395,39,23,55.33,2022
276395,39,24,20.35,2022
276396,7,24,35.53,2022
276396,7,39,7.15,2022
276399,7,22,1.13,2022
276399,45,22,4.75,2022
276400,7,22,1.02,2022
276402,7,22,1.25,2022
276404,11,22,0.6,2022
276406,46,22,0.5,2022
276407,44,22,0.12,2022
276408,16,22,11.61,2022
276408,27,22,4.25,2022
276409,42,22,1.77,2022
276410,36,23,1.95,2022
276413,7,22,1.08,2022
276414,35,22,7.1,2022
276415,7,28,1.3,2022
276415,23,28,1.6,2022
276417,7,22,7.75,2022
276418,23,33,106.1,2022
276420,7,22,131.55,2022
276420,14,29,6.9,2022
276420,14,30,66.7,2022
276420,14,31,166.07,2022
276420,14,32,47.2,2022
276420,14,33,7.4,2022
276420,14,34,4.73,2022
276420,14,35,28.2,2022
276420,14,43,45.21,2022
276420,16,43,0.22,2022
276420,21,22,20.25,2022
276420,21,28,94.16,2022
276420,21,29,211.78,2022
276420,23,22,14.71,2022
276420,23,28,30.23,2022
276430,7,22,6.07,2022
276430,21,22,6.83,2022
276432,42,22,0.53,2022
276437,7,22,6.28,2022
276438,7,26,7.85,2022
276439,2,36,18.9,2022
276439,2,37,127.07,2022
276439,3,37,518.17,2022
276439,3,38,95.33,2022
276439,5,31,171.47,2022
276439,5,32,65,2022
276439,5,33,34.22,2022
276439,5,34,224.11,2022
276439,5,35,140.3,2022
276439,5,36,61.37,2022
276439,7,22,105.63,2022
276439,7,23,30.6,2022
276439,11,31,2.2,2022
276439,11,36,329.27,2022
276439,11,37,21.97,2022
276439,13,24,74.3,2022
276439,14,29,260.01,2022
276439,14,30,313.34,2022
276439,14,31,109.76,2022
276439,19,38,0.13,2022
276439,20,38,63.4,2022
276439,21,25,72.33,2022
276439,21,26,43.65,2022
276439,21,27,197.41,2022
276439,21,28,116.21,2022
276439,21,29,64.8,2022
276439,21,38,61.97,2022
276439,22,38,89.77,2022
276439,23,22,63.35,2022
276439,23,23,296.23,2022
276439,24,22,4.57,2022
276439,24,39,423.13,2022
276439,25,29,56.6,2022
276439,25,31,11.4,2022
276439,25,38,171.53,2022
276439,26,38,5.03,2022
276439,26,39,22.21,2022
276439,28,37,0.2,2022
276439,28,38,12,2022
276439,28,39,60.68,2022
276439,28,40,147.17,2022
276439,30,31,51.32,2022
276439,35,31,124.77,2022
276439,39,24,96.03,2022
276439,39,25,106.66,2022
276439,39,40,17.63,2022
276439,42,23,330.33,2022
276439,42,40,13.6,2022
276439,43,38,234.35,2022
276439,44,39,32.57,2022
276439,45,22,9.43,2022
276439,45,31,36.37,2022
276439,45,38,68.3,2022
276439,46,23,169.4,2022
276439,46,24,120.23,2022
276439,50,39,90.9,2022
276439,55,38,112.83,2022
276439,60,38,14.32,2022
276439,60,39,70.13,2022
276440,7,22,6.27,2022
276442,14,22,0.53,2022
276442,14,28,1.85,2022
276442,15,22,7.45,2022
276442,21,22,6.38,2022
276442,21,28,3.23,2022
276442,22,22,0.38,2022
276442,24,22,2.3,2022
276442,26,22,6.38,2022
276442,30,22,0.38,2022
276442,32,22,3.45,2022
276442,37,22,7.17,2022
276442,45,31,1.12,2022
276445,7,22,37.57,2022
276445,7,23,3.35,2022
276445,7,33,0.62,2022
276447,7,22,0.22,2022
276449,7,22,29.56,2022
276452,28,23,44.17,2022
276453,45,22,2.87,2022
276455,7,22,15.48,2022
276455,14,24,272.19,2022
276455,14,25,38.76,2022
276455,16,22,30.17,2022
276455,16,23,134.77,2022
276455,16,24,300.29,2022
276455,21,22,109.32,2022
276455,21,23,102.75,2022
276455,22,22,45.28,2022
276455,24,23,168.12,2022
276455,29,23,23.52,2022
276455,32,23,6.8,2022
276455,37,23,1.4,2022
276456,7,22,1.18,2022
276457,7,22,0.08,2022
276465,7,22,0.23,2022
276466,42,22,0.57,2022
276466,45,22,29.67,2022
276466,49,22,2.85,2022
276470,7,22,30.75,2022
276470,7,23,1.07,2022
276470,7,39,8.97,2022
276470,7,44,0.07,2022
276473,14,22,4.88,2022
276476,7,22,28.9,2022
276478,34,29,2.72,2022
276480,7,22,66.69,2022
276480,7,23,60.97,2022
276480,42,23,35.71,2022
276481,14,22,0.07,2022
276481,45,22,13.37,2022
276484,50,22,8.23,2022
276490,3,25,93.03,2022
276490,7,22,16.93,2022
276490,7,23,96.92,2022
276490,13,24,39.26,2022
276490,14,25,15.91,2022
276490,21,24,8.15,2022
276490,21,25,53.78,2022
276490,22,22,0.18,2022
276490,23,23,94.8,2022
276490,23,24,145.8,2022
276490,25,22,8.68,2022
276490,28,22,0.05,2022
276490,28,25,0.75,2022
276490,39,24,77.94,2022
276490,42,22,252.75,2022
276490,45,25,10.7,2022
276490,46,22,0.12,2022
276490,46,23,250.09,2022
276492,23,22,0.87,2022
276493,7,22,3.32,2022
276495,14,29,0.1,2022
276498,7,22,6.03,2022
276502,49,22,3.03,2022
276503,7,22,1.13,2022
276504,14,22,0.37,2022
276505,7,22,18.33,2022
276505,7,23,26.58,2022
276509,7,22,0.33,2022
276510,7,25,46.55,2022
276510,7,26,36.85,2022
276510,7,27,1.78,2022
276510,7,29,49.2,2022
276510,7,33,2.13,2022
276510,14,22,75.56,2022
276510,14,23,108.07,2022
276510,14,24,0.1,2022
276510,14,26,37.8,2022
276510,14,28,0.6,2022
276510,14,38,11.7,2022
276510,20,28,7.43,2022
276510,20,30,58.03,2022
276510,33,28,16.02,2022
276510,33,30,130.88,2022
276510,33,33,0.08,2022
276510,35,28,0.32,2022
276510,35,34,36.73,2022
276510,42,35,63.58,2022
276510,42,37,32.95,2022
276510,42,38,39.45,2022
276510,42,39,1.88,2022
276510,42,40,0.08,2022
276510,42,43,8,2022
276510,42,44,9.72,2022
276510,46,29,23.62,2022
276510,46,33,67.37,2022
276510,46,34,74.18,2022
276510,46,35,158.56,2022
276510,46,36,0.1,2022
276510,46,40,0.07,2022
276510,51,27,0.23,2022
276510,54,34,0.15,2022
276510,57,34,0.22,2022
276517,7,22,6.08,2022
276518,7,22,10.03,2022
276519,23,23,35.93,2022
276521,42,22,2.35,2022
276522,7,22,0.5,2022
276524,7,22,0.6,2022
276526,21,22,4.05,2022
276530,21,22,0.48,2022
276531,27,22,12.72,2022
276532,7,31,46.65,2022
276533,7,22,1.13,2022
276535,23,22,2.15,2022
276535,42,22,9.38,2022
276535,45,22,2.05,2022
276536,7,22,0.55,2022
276537,4,22,0.32,2022
276537,21,22,0.3,2022
276538,7,22,36.95,2022
276539,7,26,41.75,2022
276540,28,22,3.45,2022
276541,14,22,25.38,2022
276542,7,22,43.63,2022
276542,7,24,66.35,2022
276542,21,24,45.07,2022
276542,21,25,103.82,2022
276542,21,26,0.05,2022
276544,7,22,0.18,2022
276544,21,22,1.1,2022
276544,23,22,0.28,2022
276545,42,22,38.07,2022
276547,53,22,2.5,2022
276549,7,40,18.57,2022
276549,7,41,25.57,2022
276552,39,22,0.15,2022
276553,14,22,18.58,2022
276553,14,23,35.67,2022
276553,14,26,11.57,2022
276553,23,43,0.07,2022
276553,28,25,8.13,2022
276559,28,22,40.43,2022
276560,7,22,53.22,2022
276560,7,23,1.15,2022
276562,3,27,36.57,2022
276562,3,30,0.73,2022
276562,11,34,11.42,2022
276562,15,32,6.2,2022
276562,21,30,1.33,2022
276562,22,29,45.97,2022
276562,24,29,0.13,2022
276562,27,22,37.82,2022
276562,27,23,89.49,2022
276562,27,24,37.88,2022
276562,27,26,30.77,2022
276562,27,27,99.2,2022
276562,27,28,40.12,2022
276562,27,34,8.93,2022
276562,34,24,3.2,2022
276562,34,29,23.4,2022
276562,35,27,0.05,2022
276562,36,31,4.2,2022
276562,36,32,1.6,2022
276562,37,32,118.83,2022
276562,37,33,0.77,2022
276562,37,34,2.33,2022
276562,37,38,0.07,2022
276562,46,28,4.47,2022
276562,46,33,0.05,2022
276562,49,29,3.57,2022
276562,49,31,27.08,2022
276562,49,32,3.77,2022
276562,50,29,7.47,2022
276562,50,31,56.87,2022
276562,51,24,0.23,2022
276562,51,28,1.1,2022
276562,52,23,0.93,2022
276562,52,30,50.82,2022
276562,52,36,4.23,2022
276562,52,38,0.1,2022
276562,54,30,49.8,2022
276562,54,31,35.47,2022
276562,55,28,79.2,2022
276562,56,31,102,2022
276562,56,33,24.7,2022
276562,56,34,7.83,2022
276567,22,22,0.58,2022
276568,7,22,0.23,2022
276569,7,22,0.45,2022
276569,35,22,0.18,2022
276572,7,22,0.18,2022
276575,14,22,5.82,2022
276575,14,23,1.1,2022
276578,21,22,0.88,2022
276578,21,23,0.53,2022
276581,42,22,18.42,2022
276583,7,22,6.57,2022
276584,7,22,6.47,2022
276584,7,23,34.9,2022
276584,7,24,14.15,2022
276586,16,42,0.23,2022
276587,7,22,34.45,2022
276587,7,23,30.1,2022
276587,7,24,0.15,2022
276590,7,23,21.8,2022
276590,23,23,20.32,2022
276591,7,22,1.27,2022
276591,7,23,31.82,2022
276597,7,23,9.4,2022
276597,7,24,0.73,2022
276598,7,22,35.12,2022
276598,7,23,2.32,2022
276598,7,24,11.9,2022
276598,7,25,53.98,2022
276598,21,25,57.67,2022
276598,21,34,9.57,2022
276598,21,37,0.13,2022
276598,21,38,5.4,2022
276598,21,39,70.17,2022
276598,21,40,26.53,2022
276598,21,41,12.33,2022
276598,21,42,22.95,2022
276599,34,22,6.52,2022
276600,34,22,3.15,2022
276602,13,22,18.22,2022
276602,23,22,1.08,2022
276602,39,22,1.9,2022
276603,30,22,3.9,2022
276604,42,22,0.73,2022
276605,7,27,2.05,2022
276606,14,22,0.4,2022
276608,7,22,3.98,2022
276612,35,22,0.17,2022
276613,42,22,2.53,2022
276614,23,22,1.8,2022
276614,42,22,2.68,2022
276619,30,22,34.62,2022
276619,35,22,6.5,2022
276620,14,22,6.3,2022
276621,7,22,0.22,2022
276624,30,22,18.95,2022
276626,13,22,0.1,2022
276626,21,22,0.65,2022
276626,23,22,0.8,2022
276626,39,22,0.07,2022
276627,7,22,7.28,2022
276627,7,23,44.58,2022
276630,7,22,3.95,2022
276631,7,22,1.13,2022
276632,7,23,1,2022
276632,7,25,33.12,2022
276632,7,26,9.98,2022
276632,13,32,0.2,2022
276634,28,22,0.65,2022
276634,28,23,4.8,2022
276637,45,22,5.4,2022
276638,7,22,0.18,2022
276638,37,22,0.12,2022
276642,23,22,0.67,2022
276646,14,22,0.15,2022
276650,7,22,9.92,2022
276652,7,22,4.7,2022
276656,7,22,1.1,2022
276656,14,33,1.15,2022
276657,7,33,5.57,2022
276659,4,22,55.22,2022
276661,42,26,7.47,2022
276663,23,23,30.35,2022
276663,23,24,1.02,2022
276664,23,22,11.68,2022
276664,23,26,64.95,2022
276665,7,22,37.53,2022
276666,7,22,6.17,2022
276666,7,23,27.15,2022
276666,7,26,10.87,2022
276667,7,22,1.23,2022
276668,7,22,1.13,2022
276669,25,22,15.88,2022
276669,25,23,1.77,2022
276670,4,23,6.64,2022
276670,4,24,0.3,2022
276671,7,31,1.27,2022
276671,11,40,52.8,2022
276671,16,24,114.68,2022
276671,16,25,72.77,2022
276671,16,27,1.67,2022
276671,16,28,46.05,2022
276671,16,33,21.45,2022
276671,16,34,27.88,2022
276671,16,35,13.36,2022
276671,16,36,26.75,2022
276671,35,23,4.39,2022
276671,35,24,1.55,2022
276671,44,31,6.2,2022
276672,7,26,3.68,2022
276672,21,26,4.12,2022
276676,2,23,5.63,2022
276676,2,24,0.05,2022
276678,28,22,0.27,2022
276683,45,22,0.17,2022
276684,13,22,7.98,2022
276684,13,23,1.87,2022
276685,7,22,2.55,2022
276686,7,22,0.17,2022
276687,7,23,9.42,2022
276687,14,23,4.4,2022
276687,45,23,33.18,2022
276687,50,23,13.27,2022
276692,7,22,5.47,2022
276692,7,23,2.97,2022
276692,25,23,1.47,2022
276692,35,23,21.7,2022
276693,45,22,0.75,2022
276694,28,23,1.05,2022
276694,45,22,26.25,2022
276700,7,23,45,2022
276701,7,23,0.67,2022
276705,7,23,1.2,2022
276708,4,23,198.96,2022
276708,7,23,109.85,2022
276708,21,23,68.73,2022
276708,22,23,10.3,2022
276708,23,23,154.8,2022
276708,42,23,24.78,2022
276710,23,23,0.17,2022
276712,7,23,0.25,2022
276712,45,23,0.18,2022
276713,42,23,0.55,2022
276717,42,23,0.38,2022
276721,14,23,91.31,2022
276725,29,23,3.57,2022
276728,7,23,41.22,2022
276740,7,23,38.11,2022
276740,7,24,11.15,2022
276744,23,23,29.68,2022
276746,45,23,0.48,2022
276753,7,23,7.53,2022
276753,21,23,1.63,2022
276756,45,23,25.22,2022
276757,28,23,0.07,2022
276758,42,42,0.13,2022
276758,51,42,0.15,2022
276759,7,23,4.02,2022
276761,42,23,2.87,2022
276766,37,23,0.57,2022
276767,7,23,0.87,2022
276767,7,36,1.83,2022
276767,7,41,5.08,2022
276771,41,23,0.05,2022
276772,7,23,9.97,2022
276774,19,23,1.32,2022
276777,45,23,0.63,2022
276780,7,23,2,2022
276781,7,24,1.1,2022
276781,23,24,7.3,2022
276783,7,23,104.75,2022
276783,7,24,30.9,2022
276783,14,29,136.1,2022
276783,14,30,260.54,2022
276783,14,31,101.66,2022
