student_id,course_id,minutes_watched,date_watched
285498,7,20.87,8/16/2022
286689,7,2.03,8/16/2022
286683,7,5.08,8/16/2022
286690,7,9.32,8/16/2022
266532,7,2.03,8/16/2022
285331,7,8.2,8/16/2022
284719,7,2.85,8/16/2022
286701,7,1.35,8/16/2022
286672,7,11.32,8/17/2022
285704,7,78.32,8/17/2022
285331,7,52.55,8/17/2022
286701,7,17.82,8/17/2022
286695,7,41.55,8/17/2022
282948,7,41.97,8/17/2022
286708,7,137.47,8/17/2022
284719,7,14.8,8/17/2022
265370,7,13.88,8/17/2022
286712,7,0.95,8/17/2022
284790,7,30.2,8/17/2022
285322,7,11.58,8/17/2022
286450,7,67.82,8/17/2022
284482,7,0.07,8/17/2022
274756,7,21.68,8/17/2022
286715,7,56.18,8/17/2022
285712,7,32.83,8/17/2022
260329,7,12.02,8/17/2022
286690,7,30.27,8/17/2022
286398,7,47.33,8/17/2022
286730,7,114.43,8/17/2022
270484,7,45.3,8/17/2022
286678,7,28.63,8/17/2022
283763,7,13.67,8/17/2022
279076,7,25.5,8/17/2022
285532,7,0.97,8/17/2022
286113,7,104.35,8/17/2022
286751,7,10.87,8/17/2022
284072,7,19,8/17/2022
286758,7,1.38,8/17/2022
282066,7,27.53,8/17/2022
286358,7,61.22,8/17/2022
285261,7,2.13,8/17/2022
285888,7,16.58,8/17/2022
285815,7,8.12,8/17/2022
285608,7,56.15,8/17/2022
283967,7,42.03,8/17/2022
285676,7,26.63,8/17/2022
286781,7,0.53,8/17/2022
285509,7,14.05,8/17/2022
274098,7,0.17,8/17/2022
286585,7,71,8/17/2022
282960,7,25.58,8/17/2022
276657,7,3.35,8/17/2022
285521,7,30.12,8/17/2022
284531,7,64.65,8/17/2022
286324,7,61.68,8/17/2022
286411,7,2.72,8/17/2022
286793,7,0.18,8/17/2022
286412,7,0.58,8/17/2022
286797,7,0.17,8/17/2022
286796,7,4.88,8/17/2022
285054,7,71.07,8/17/2022
286807,7,5.65,8/17/2022
286188,7,0.73,8/17/2022
286209,7,41.03,8/17/2022
286811,7,83.48,8/17/2022
286814,7,1.42,8/17/2022
285424,7,0.18,8/17/2022
286676,7,0.87,8/17/2022
286576,7,40.97,8/17/2022
286671,7,4.38,8/17/2022
284550,7,5.17,8/17/2022
280644,7,61.25,8/17/2022
285419,7,8,8/17/2022
279562,7,70.35,8/17/2022
285683,7,62.25,8/17/2022
286834,7,27.35,8/17/2022
284379,7,35.13,8/17/2022
284754,7,2.17,8/17/2022
286529,7,25.45,8/17/2022
286835,7,41.33,8/17/2022
286614,7,17.08,8/17/2022
286838,7,0.8,8/17/2022
286841,7,0.35,8/17/2022
265210,7,81.55,8/17/2022
286626,7,10.17,8/17/2022
275452,7,0.8,8/17/2022
285561,7,1.07,8/17/2022
286856,7,6.87,8/17/2022
279169,7,0.67,8/17/2022
286857,7,0.23,8/17/2022
286543,7,10.7,8/17/2022
285655,7,9.62,8/17/2022
284748,7,45.42,8/17/2022
277116,7,64.63,8/17/2022
286862,7,1.72,8/17/2022
286865,7,40.73,8/17/2022
285038,7,14.18,8/17/2022
275422,7,7.23,8/17/2022
286602,7,27.45,8/17/2022
286586,7,15.23,8/17/2022
282466,7,8.47,8/17/2022
284415,7,29.57,8/17/2022
286820,7,1.38,8/17/2022
275307,7,1.07,8/17/2022
286877,7,134.28,8/17/2022
286880,7,52.15,8/17/2022
286022,7,17.12,8/17/2022
281839,7,21.3,8/17/2022
286465,7,5,8/17/2022
283130,7,42.57,8/17/2022
278258,7,8.7,8/17/2022
259761,7,30.37,8/17/2022
286898,7,11.2,8/17/2022
283923,7,13.28,8/17/2022
285489,7,47.43,8/17/2022
286904,7,0.78,8/17/2022
282776,7,0.55,8/17/2022
286910,7,2.38,8/17/2022
284022,7,31.02,8/17/2022
286642,7,2.08,8/17/2022
265337,7,31.43,8/17/2022
284001,7,4.97,8/17/2022
285640,7,0.13,8/17/2022
286923,7,6.57,8/17/2022
286920,7,0.17,8/17/2022
286927,7,7.23,8/17/2022
285141,7,20.92,8/17/2022
284481,7,14.63,8/17/2022
286936,7,19.05,8/17/2022
284916,7,104.5,8/17/2022
285899,7,33.28,8/17/2022
284858,7,39.13,8/17/2022
286941,7,14.83,8/17/2022
286675,7,2.9,8/17/2022
286557,7,3.85,8/17/2022
281151,7,2.3,8/17/2022
284923,7,80.95,8/17/2022
285462,7,0.23,8/17/2022
286903,7,18.58,8/17/2022
286078,7,23.63,8/17/2022
282791,7,9.08,8/17/2022
283782,7,14.45,8/17/2022
286527,7,14.35,8/17/2022
286059,7,7.3,8/17/2022
276196,7,0.52,8/17/2022
284333,7,1.73,8/17/2022
266005,7,10.2,8/17/2022
280633,7,40.98,8/17/2022
283641,7,2.97,8/17/2022
281295,7,7.77,8/17/2022
262548,7,9.52,8/17/2022
279886,7,4.47,8/17/2022
279886,7,49.48,8/18/2022
262548,7,20.97,8/18/2022
286024,7,18.03,8/18/2022
286585,7,30.38,8/18/2022
264347,7,38.87,8/18/2022
286978,7,0.37,8/18/2022
265370,7,5.32,8/18/2022
269896,7,40.42,8/18/2022
286178,7,141.23,8/18/2022
281295,7,7.48,8/18/2022
286982,7,3.78,8/18/2022
282791,7,15.93,8/18/2022
282776,7,7.15,8/18/2022
286986,7,4.15,8/18/2022
285038,7,19.85,8/18/2022
286995,7,57.18,8/18/2022
285054,7,6.63,8/18/2022
287001,7,1.58,8/18/2022
286835,7,18.33,8/18/2022
286996,7,28.07,8/18/2022
287003,7,55.03,8/18/2022
286715,7,18.97,8/18/2022
286675,7,34.42,8/18/2022
286751,7,52.1,8/18/2022
285261,7,9.7,8/18/2022
285413,7,0.07,8/18/2022
286586,7,0.1,8/18/2022
285322,7,1.58,8/18/2022
285737,7,1.53,8/18/2022
286006,7,1.42,8/18/2022
282466,7,0.12,8/18/2022
285363,7,26.9,8/18/2022
287015,7,7.07,8/18/2022
286060,7,0.1,8/18/2022
283479,7,51.95,8/18/2022
286959,7,0.17,8/18/2022
285352,7,100.47,8/18/2022
286576,7,39.77,8/18/2022
286591,7,16.38,8/18/2022
270484,7,28.68,8/18/2022
282853,7,10.53,8/18/2022
282161,7,0.22,8/18/2022
278767,7,2.77,8/18/2022
286814,7,11.2,8/18/2022
284748,7,1.7,8/18/2022
286963,7,2.1,8/18/2022
285683,7,8.93,8/18/2022
277121,7,0.22,8/18/2022
272792,7,5.15,8/18/2022
287030,7,0.38,8/18/2022
287031,7,0.05,8/18/2022
286741,7,35.75,8/18/2022
287041,7,1.12,8/18/2022
283293,7,24.9,8/18/2022
287052,7,0.78,8/18/2022
286820,7,1.23,8/18/2022
283763,7,15.8,8/18/2022
287057,7,0.12,8/18/2022
284397,7,42.38,8/18/2022
283154,7,35.12,8/18/2022
287063,7,10.5,8/18/2022
287060,7,0.23,8/18/2022
287071,7,10.37,8/18/2022
287073,7,0.8,8/18/2022
287074,7,0.55,8/18/2022
287075,7,6.18,8/18/2022
286674,7,24.43,8/18/2022
284046,7,33.33,8/18/2022
285799,7,28.1,8/18/2022
286489,7,8.63,8/18/2022
278421,7,7.47,8/18/2022
284897,7,0.85,8/18/2022
286529,7,3.72,8/18/2022
284721,7,11.15,8/18/2022
287092,7,15.05,8/18/2022
286730,7,0.58,8/18/2022
285190,7,0.12,8/18/2022
287095,7,2.1,8/18/2022
287096,7,0.07,8/18/2022
287099,7,18.27,8/18/2022
287093,7,29.17,8/18/2022
286983,7,25.2,8/18/2022
284832,7,6.88,8/18/2022
287103,7,1.07,8/18/2022
287105,7,0.33,8/18/2022
286557,7,18.03,8/18/2022
283967,7,1.88,8/18/2022
286515,7,0.12,8/18/2022
287112,7,0.3,8/18/2022
287107,7,1.18,8/18/2022
287120,7,1.45,8/18/2022
287123,7,2.33,8/18/2022
283130,7,4.37,8/18/2022
281294,7,0.4,8/18/2022
285227,7,9.83,8/18/2022
284959,7,7.73,8/18/2022
286811,7,7.12,8/18/2022
287132,7,3.45,8/18/2022
285703,7,5.5,8/18/2022
287006,7,41.17,8/18/2022
287135,7,0.18,8/18/2022
284767,7,18.22,8/18/2022
284379,7,12.73,8/18/2022
287138,7,1.08,8/18/2022
275860,7,0.13,8/18/2022
287016,7,42.57,8/18/2022
283788,7,19.07,8/18/2022
282940,7,0.13,8/18/2022
286301,7,3.42,8/18/2022
282066,7,12.85,8/18/2022
287143,7,45.15,8/18/2022
287148,7,4.4,8/18/2022
285695,7,0.12,8/18/2022
286826,7,9.83,8/18/2022
287157,7,0.35,8/18/2022
282935,7,10.57,8/18/2022
285872,7,14.3,8/18/2022
280633,7,2.53,8/18/2022
287160,7,0.25,8/18/2022
287165,7,0.67,8/18/2022
287170,7,27.18,8/18/2022
279703,7,13.08,8/18/2022
284492,7,6.78,8/18/2022
273449,7,0.58,8/18/2022
286508,7,10.38,8/18/2022
284292,7,0.07,8/18/2022
287182,7,0.55,8/18/2022
287182,7,41.07,8/19/2022
287170,7,2.6,8/19/2022
286508,7,8.72,8/19/2022
285374,7,11.57,8/19/2022
285322,7,53.4,8/19/2022
282692,7,6.4,8/19/2022
278556,7,4.12,8/19/2022
269896,7,46.2,8/19/2022
287189,7,45.88,8/19/2022
261790,7,8.28,8/19/2022
275780,7,1.3,8/19/2022
285313,7,17.77,8/19/2022
281337,7,3.87,8/19/2022
287194,7,38.82,8/19/2022
287196,7,36.4,8/19/2022
287115,7,4.7,8/19/2022
287139,7,6.68,8/19/2022
287207,7,14.83,8/19/2022
287205,7,1.25,8/19/2022
286301,7,2.67,8/19/2022
287209,7,4.15,8/19/2022
287212,7,49.8,8/19/2022
287214,7,27.65,8/19/2022
285352,7,30.93,8/19/2022
287215,7,0.07,8/19/2022
286406,7,0.22,8/19/2022
287216,7,0.72,8/19/2022
287220,7,0.07,8/19/2022
287221,7,8.7,8/19/2022
284520,7,41.1,8/19/2022
287230,7,0.3,8/19/2022
287113,7,10.58,8/19/2022
287190,7,0.18,8/19/2022
285670,7,0.18,8/19/2022
284748,7,10.67,8/19/2022
276510,7,2.13,8/19/2022
286435,7,6.25,8/19/2022
279703,7,41.72,8/19/2022
265337,7,21.78,8/19/2022
287241,7,3.78,8/19/2022
287243,7,5.55,8/19/2022
281487,7,13.6,8/19/2022
285683,7,7.3,8/19/2022
285444,7,1.13,8/19/2022
273869,7,19.65,8/19/2022
287248,7,1.13,8/19/2022
287251,7,0.38,8/19/2022
287245,7,1.13,8/19/2022
287157,7,30.98,8/19/2022
287256,7,7.9,8/19/2022
287143,7,70.55,8/19/2022
268410,7,10.85,8/19/2022
287267,7,18.98,8/19/2022
286527,7,15.55,8/19/2022
285296,7,6.18,8/19/2022
286824,7,24.42,8/19/2022
265370,7,10.45,8/19/2022
287281,7,3.2,8/19/2022
287287,7,45.4,8/19/2022
281554,7,41.28,8/19/2022
287092,7,7.43,8/19/2022
287290,7,0.2,8/19/2022
287291,7,1.57,8/19/2022
287018,7,1.13,8/19/2022
284792,7,14.38,8/19/2022
266224,7,5.02,8/19/2022
273132,7,6.77,8/19/2022
287296,7,0.2,8/19/2022
266005,7,1.12,8/19/2022
286826,7,7.97,8/19/2022
282935,7,63.53,8/19/2022
287180,7,5.6,8/19/2022
282491,7,26.48,8/19/2022
284413,7,1.83,8/19/2022
287309,7,6.68,8/19/2022
287196,7,7.57,8/20/2022
287312,7,0.12,8/20/2022
282491,7,30.03,8/20/2022
284806,7,32.67,8/20/2022
287318,7,0.22,8/20/2022
287314,7,3.72,8/20/2022
287194,7,0.05,8/20/2022
287113,7,30.78,8/20/2022
287214,7,82.88,8/20/2022
282066,7,7.92,8/20/2022
281812,7,1.48,8/20/2022
287327,7,1.9,8/20/2022
287328,7,7.45,8/20/2022
286936,7,17.23,8/20/2022
287330,7,6.2,8/20/2022
287333,7,2.82,8/20/2022
286543,7,32.18,8/20/2022
282940,7,2.37,8/20/2022
287336,7,32.32,8/20/2022
287337,7,20.9,8/20/2022
268410,7,96.4,8/20/2022
286489,7,8.17,8/20/2022
282899,7,9.73,8/20/2022
287353,7,1.17,8/20/2022
287092,7,20.77,8/20/2022
282553,7,25.8,8/20/2022
285274,7,2.52,8/20/2022
265337,7,38.87,8/20/2022
282355,7,11.23,8/20/2022
283239,7,13.7,8/20/2022
286563,7,0.73,8/20/2022
287285,7,11.03,8/20/2022
287373,7,1.38,8/20/2022
277353,7,30.88,8/20/2022
286041,7,1.08,8/20/2022
287388,7,1.13,8/20/2022
287395,7,6.23,8/20/2022
268147,7,73.02,8/20/2022
287400,7,1.07,8/20/2022
287401,7,43.88,8/20/2022
284346,7,1.07,8/20/2022
287409,7,0.08,8/20/2022
281294,7,0.07,8/20/2022
287413,7,0.15,8/20/2022
287406,7,31.05,8/20/2022
287417,7,5.27,8/20/2022
287416,7,17.77,8/20/2022
287418,7,0.23,8/20/2022
278304,7,11.57,8/20/2022
287043,7,2.87,8/20/2022
287419,7,2.57,8/20/2022
283206,7,5.57,8/20/2022
287411,7,2.3,8/20/2022
285493,7,20.75,8/20/2022
287424,7,0.13,8/20/2022
287426,7,6.57,8/20/2022
283614,7,26.7,8/20/2022
271125,7,0.1,8/20/2022
287180,7,0.07,8/20/2022
285270,7,0.33,8/20/2022
287431,7,6.35,8/20/2022
287437,7,15.17,8/20/2022
287441,7,39.33,8/20/2022
287443,7,0.08,8/20/2022
287441,7,6.57,8/21/2022
282553,7,6.73,8/21/2022
285397,7,251.77,8/21/2022
287450,7,0.38,8/21/2022
286865,7,37.02,8/21/2022
287434,7,31.18,8/21/2022
287453,7,1.2,8/21/2022
287456,7,0.68,8/21/2022
287334,7,9,8/21/2022
280853,7,55.2,8/21/2022
287458,7,2.33,8/21/2022
275092,7,0.07,8/21/2022
287331,7,1.88,8/21/2022
281294,7,87.82,8/21/2022
287471,7,11.18,8/21/2022
285357,7,18.18,8/21/2022
287474,7,23.58,8/21/2022
285833,7,40.4,8/21/2022
284288,7,32.18,8/21/2022
287476,7,15.25,8/21/2022
287477,7,3.98,8/21/2022
278421,7,10.48,8/21/2022
287480,7,2.95,8/21/2022
287473,7,10.4,8/21/2022
287482,7,39.8,8/21/2022
287488,7,1.12,8/21/2022
282940,7,4.05,8/21/2022
286753,7,44.18,8/21/2022
287494,7,5.27,8/21/2022
278304,7,14.18,8/21/2022
287495,7,1.13,8/21/2022
285581,7,18.4,8/21/2022
287406,7,10.12,8/21/2022
286824,7,26.93,8/21/2022
284724,7,5.38,8/21/2022
285306,7,6.18,8/21/2022
282853,7,1.6,8/21/2022
283206,7,20.5,8/21/2022
287507,7,4.1,8/21/2022
287508,7,14.83,8/21/2022
287510,7,1.43,8/21/2022
287513,7,0.28,8/21/2022
287516,7,7.13,8/21/2022
287520,7,0.07,8/21/2022
283300,7,35.87,8/21/2022
286936,7,10.22,8/21/2022
287524,7,5.47,8/21/2022
284792,7,6.57,8/21/2022
287527,7,33.73,8/21/2022
287529,7,0.78,8/21/2022
280352,7,7.88,8/21/2022
287531,7,0.37,8/21/2022
282692,7,15.68,8/21/2022
283154,7,1.33,8/21/2022
287533,7,0.42,8/21/2022
278215,7,43.27,8/22/2022
283300,7,0.62,8/22/2022
286865,7,8.57,8/22/2022
287543,7,0.13,8/22/2022
282935,7,3.93,8/22/2022
282692,7,24.88,8/22/2022
275422,7,7.03,8/22/2022
284854,7,1.58,8/22/2022
287425,7,46.95,8/22/2022
287548,7,135.23,8/22/2022
278304,7,5.92,8/22/2022
287552,7,25.68,8/22/2022
287471,7,18.8,8/22/2022
287557,7,16.52,8/22/2022
287559,7,6.27,8/22/2022
287561,7,15.68,8/22/2022
281294,7,1.52,8/22/2022
287567,7,40.88,8/22/2022
287568,7,10.82,8/22/2022
287569,7,1.13,8/22/2022
287571,7,2.8,8/22/2022
277419,7,7.57,8/22/2022
285419,7,5.95,8/22/2022
287570,7,0.13,8/22/2022
287575,7,0.92,8/22/2022
287579,7,44.8,8/22/2022
287583,7,1.37,8/22/2022
275307,7,4.58,8/22/2022
287336,7,14.3,8/22/2022
287439,7,22.1,8/22/2022
287344,7,1.15,8/22/2022
284346,7,10,8/22/2022
279425,7,0.67,8/22/2022
287601,7,1.13,8/22/2022
268357,7,31,8/22/2022
287609,7,16.27,8/22/2022
287612,7,14.22,8/22/2022
277953,7,1.13,8/22/2022
287616,7,6.22,8/22/2022
285381,7,6.3,8/22/2022
287327,7,8.9,8/22/2022
286717,7,3.75,8/22/2022
282940,7,3.92,8/22/2022
287629,7,0.25,8/22/2022
287526,7,51.23,8/22/2022
277182,7,6.17,8/22/2022
287043,7,11.85,8/22/2022
287632,7,11.12,8/22/2022
287633,7,43.97,8/22/2022
269847,7,39.52,8/22/2022
287638,7,0.18,8/22/2022
273838,7,5.83,8/22/2022
287618,7,0.75,8/22/2022
287389,7,43.37,8/22/2022
268572,7,7.45,8/22/2022
268147,7,46.1,8/22/2022
287646,7,0.63,8/22/2022
285284,7,0.13,8/22/2022
260389,7,0.45,8/22/2022
275944,7,0.45,8/22/2022
286190,7,0.28,8/22/2022
276890,7,48.28,8/22/2022
282880,7,5.23,8/22/2022
274163,7,30.13,8/22/2022
287653,7,1.02,8/22/2022
286508,7,3.62,8/22/2022
275246,7,34.63,8/22/2022
280863,7,2.27,8/22/2022
287658,7,7.58,8/22/2022
287661,7,1.02,8/22/2022
284067,7,0.2,8/23/2022
282948,7,29.33,8/23/2022
282640,7,3.7,8/23/2022
282553,7,8.43,8/23/2022
285322,7,17.9,8/23/2022
275860,7,0.17,8/23/2022
287666,7,9.8,8/23/2022
275246,7,37.22,8/23/2022
260329,7,7.03,8/23/2022
285397,7,0.28,8/23/2022
268357,7,6.88,8/23/2022
287670,7,18.07,8/23/2022
287334,7,132.03,8/23/2022
278304,7,15.1,8/23/2022
282491,7,0.13,8/23/2022
277556,7,75.08,8/23/2022
283031,7,1.13,8/23/2022
275004,7,19.92,8/23/2022
287667,7,3.98,8/23/2022
287330,7,94.65,8/23/2022
273838,7,1.85,8/23/2022
287353,7,8.72,8/23/2022
287043,7,21.68,8/23/2022
286304,7,1.88,8/23/2022
287697,7,0.2,8/23/2022
280121,7,1.5,8/23/2022
287701,7,18.32,8/23/2022
287248,7,5.6,8/23/2022
287526,7,63.97,8/23/2022
287704,7,19.13,8/23/2022
285401,7,16.07,8/23/2022
284790,7,0.12,8/23/2022
287478,7,33.63,8/23/2022
287720,7,3.83,8/23/2022
287716,7,0.43,8/23/2022
284324,7,6.22,8/23/2022
287632,7,27.68,8/23/2022
287736,7,0.52,8/23/2022
285288,7,0.43,8/23/2022
267195,7,27.57,8/23/2022
274464,7,0.17,8/23/2022
287748,7,17.82,8/23/2022
279151,7,6.57,8/23/2022
287453,7,7.92,8/23/2022
287760,7,47.53,8/23/2022
287759,7,1.17,8/23/2022
285284,7,0.15,8/23/2022
284884,7,2.05,8/23/2022
260389,7,0.95,8/23/2022
287762,7,10.37,8/23/2022
287766,7,6.18,8/23/2022
282442,7,0.88,8/23/2022
287771,7,0.52,8/23/2022
287772,7,0.3,8/23/2022
287633,7,2.52,8/23/2022
280000,7,33.83,8/23/2022
287774,7,1.02,8/23/2022
287773,7,10.27,8/23/2022
282927,7,0.28,8/23/2022
273869,7,19.75,8/23/2022
287754,7,0.2,8/23/2022
282915,7,0.22,8/23/2022
287791,7,3.2,8/23/2022
287792,7,10.63,8/23/2022
287788,7,6.38,8/23/2022
287018,7,5.72,8/23/2022
287610,7,0.35,8/23/2022
285597,7,21.4,8/23/2022
287798,7,19.33,8/23/2022
275246,7,19.35,8/24/2022
287453,7,9.77,8/24/2022
287018,7,11.02,8/24/2022
283300,7,30.6,8/24/2022
287527,7,19.8,8/24/2022
287802,7,0.43,8/24/2022
277556,7,108.37,8/24/2022
287804,7,20.55,8/24/2022
287809,7,0.97,8/24/2022
287811,7,28.48,8/24/2022
282241,7,42.33,8/24/2022
287676,7,3.38,8/24/2022
287334,7,71.32,8/24/2022
287238,7,120.28,8/24/2022
275004,7,3.87,8/24/2022
287762,7,0.37,8/24/2022
287557,7,21.52,8/24/2022
287760,7,0.1,8/24/2022
287330,7,83.08,8/24/2022
286304,7,3.83,8/24/2022
286515,7,31.85,8/24/2022
287827,7,3.18,8/24/2022
282960,7,15.22,8/24/2022
287831,7,6.1,8/24/2022
284884,7,0.2,8/24/2022
287833,7,10.28,8/24/2022
287834,7,0.28,8/24/2022
266178,7,0.25,8/24/2022
287842,7,1.97,8/24/2022
284492,7,4.18,8/24/2022
287844,7,13.98,8/24/2022
274624,7,20.67,8/24/2022
287845,7,1.55,8/24/2022
287846,7,6.23,8/24/2022
287825,7,46.33,8/24/2022
275598,7,0.58,8/24/2022
287853,7,18.1,8/24/2022
287848,7,37.08,8/24/2022
285597,7,0.73,8/24/2022
287828,7,6.12,8/24/2022
287632,7,15.03,8/24/2022
287863,7,12.05,8/24/2022
277461,7,13.12,8/24/2022
286753,7,24.92,8/24/2022
287878,7,14.88,8/24/2022
272145,7,58.93,8/24/2022
287704,7,0.1,8/24/2022
284743,7,1.02,8/24/2022
287884,7,1.77,8/24/2022
287885,7,5.93,8/24/2022
287880,7,5.9,8/24/2022
287889,7,1.07,8/24/2022
282066,7,0.18,8/24/2022
287890,7,4.25,8/24/2022
278258,7,9.82,8/24/2022
286175,7,20.63,8/24/2022
287688,7,41.23,8/24/2022
287900,7,1.02,8/24/2022
277271,7,6.18,8/24/2022
287043,7,3.35,8/24/2022
287903,7,41.05,8/24/2022
278304,7,0.17,8/24/2022
287908,7,13.25,8/24/2022
287610,7,0.05,8/24/2022
287910,7,1.38,8/24/2022
287278,7,14.58,8/24/2022
282940,7,0.47,8/24/2022
280863,7,1.08,8/24/2022
287352,7,11.3,8/24/2022
287916,7,3.5,8/24/2022
286920,7,0.85,8/24/2022
287921,7,17.75,8/24/2022
287919,7,1.13,8/24/2022
287918,7,4.07,8/24/2022
287926,7,49.15,8/24/2022
287836,7,41.37,8/24/2022
287936,7,23.42,8/24/2022
287602,7,10.82,8/24/2022
287942,7,10.15,8/24/2022
280000,7,7.73,8/24/2022
282915,7,13.45,8/24/2022
287942,7,8.82,8/25/2022
278258,7,8.82,8/25/2022
280000,7,1.25,8/25/2022
286717,7,6.27,8/25/2022
283300,7,31.88,8/25/2022
287602,7,28,8/25/2022
287878,7,14.63,8/25/2022
284492,7,1.2,8/25/2022
287833,7,35.6,8/25/2022
287952,7,1.13,8/25/2022
261523,7,2.3,8/25/2022
275307,7,28.37,8/25/2022
278304,7,4.77,8/25/2022
279753,7,6.43,8/25/2022
282960,7,0.08,8/25/2022
287959,7,0.4,8/25/2022
282626,7,49.58,8/25/2022
287970,7,19.5,8/25/2022
286175,7,6.67,8/25/2022
268357,7,6.9,8/25/2022
287948,7,27.65,8/25/2022
287921,7,8.9,8/25/2022
283809,7,6.55,8/25/2022
287996,7,18.48,8/25/2022
288001,7,12.68,8/25/2022
287985,7,5.88,8/25/2022
271966,7,3.93,8/25/2022
270062,7,7.1,8/25/2022
285419,7,22.53,8/25/2022
288015,7,1.18,8/25/2022
286856,7,47.27,8/25/2022
287632,7,19.23,8/25/2022
285201,7,45.17,8/25/2022
287936,7,0.1,8/25/2022
288024,7,0.17,8/25/2022
286753,7,0.08,8/25/2022
287863,7,19.47,8/25/2022
287043,7,12.62,8/25/2022
287436,7,40.93,8/25/2022
288034,7,6.22,8/25/2022
288029,7,42.75,8/25/2022
271306,7,0.35,8/25/2022
288045,7,0.15,8/25/2022
288044,7,21.68,8/25/2022
287701,7,23.43,8/25/2022
283816,7,0.05,8/25/2022
285746,7,15.2,8/25/2022
288040,7,0.15,8/25/2022
288052,7,1.13,8/25/2022
282915,7,15.53,8/25/2022
287910,7,1.18,8/25/2022
288055,7,42.77,8/25/2022
284481,7,0.72,8/25/2022
272376,7,0.48,8/25/2022
288070,7,0.77,8/25/2022
288016,7,28.3,8/25/2022
288079,7,26.68,8/25/2022
288082,7,27.23,8/25/2022
288083,7,38.4,8/25/2022
288089,7,0.87,8/25/2022
284486,7,6.62,8/25/2022
284986,7,18.65,8/25/2022
288092,7,15.5,8/25/2022
288054,7,3.77,8/25/2022
288094,7,0.15,8/25/2022
288099,7,8.47,8/25/2022
283300,7,27.52,8/26/2022
288104,7,10.72,8/26/2022
288045,7,0.05,8/26/2022
280000,7,3.08,8/26/2022
287961,7,1.13,8/26/2022
288109,7,10.4,8/26/2022
288110,7,0.98,8/26/2022
275246,7,25.02,8/26/2022
288118,7,0.38,8/26/2022
288119,7,0.07,8/26/2022
284486,7,2.32,8/26/2022
268410,7,58.57,8/26/2022
287981,7,43.65,8/26/2022
268357,7,6.2,8/26/2022
269354,7,0.88,8/26/2022
282384,7,11.2,8/26/2022
288003,7,49.27,8/26/2022
288097,7,5.88,8/26/2022
273523,7,0.88,8/26/2022
287436,7,23.73,8/26/2022
288142,7,50.72,8/26/2022
288143,7,2.18,8/26/2022
288082,7,15.9,8/26/2022
288147,7,0.83,8/26/2022
274166,7,13.43,8/26/2022
288155,7,0.33,8/26/2022
286834,7,55.73,8/26/2022
288156,7,2.8,8/26/2022
287632,7,8.97,8/26/2022
288098,7,99.88,8/26/2022
288148,7,13,8/26/2022
288016,7,7.37,8/26/2022
288011,7,47.52,8/26/2022
288171,7,0.93,8/26/2022
288070,7,4.53,8/26/2022
272677,7,1.03,8/26/2022
287602,7,3.52,8/26/2022
288180,7,0.05,8/26/2022
288157,7,27.03,8/26/2022
286865,7,60.88,8/26/2022
288172,7,27.12,8/26/2022
269505,7,11.05,8/26/2022
277408,7,0.1,8/26/2022
263825,7,37.08,8/26/2022
287801,7,1.2,8/26/2022
288187,7,5.3,8/26/2022
260983,7,0.07,8/26/2022
288189,7,2.17,8/26/2022
287062,7,8.42,8/26/2022
288193,7,0.1,8/26/2022
288194,7,1.13,8/26/2022
283660,7,1.07,8/26/2022
285406,7,16.7,8/26/2022
288183,7,16.57,8/26/2022
288205,7,0.35,8/26/2022
288149,7,1.13,8/26/2022
288207,7,0.23,8/26/2022
284334,7,9.22,8/26/2022
288227,7,6.07,8/26/2022
288235,7,6.57,8/26/2022
282102,7,10.65,8/27/2022
285406,7,23.5,8/27/2022
288192,7,12.2,8/27/2022
288238,7,35.48,8/27/2022
281695,7,18.97,8/27/2022
268410,7,23.52,8/27/2022
288000,7,3.55,8/27/2022
273523,7,1.75,8/27/2022
271746,7,0.58,8/27/2022
288264,7,2.08,8/27/2022
288260,7,0.25,8/27/2022
285411,7,91.7,8/27/2022
288271,7,2.63,8/27/2022
288269,7,32.07,8/27/2022
288289,7,0.2,8/27/2022
288142,7,68.75,8/27/2022
288227,7,41.92,8/27/2022
288291,7,6.48,8/27/2022
283816,7,3.03,8/27/2022
288307,7,0.3,8/27/2022
279179,7,0.05,8/27/2022
275246,7,0.15,8/27/2022
288315,7,115.02,8/27/2022
287828,7,0.07,8/27/2022
268944,7,9.28,8/27/2022
288327,7,0.08,8/27/2022
288149,7,3.37,8/27/2022
277562,7,17.37,8/27/2022
283115,7,6.08,8/27/2022
288333,7,44.37,8/27/2022
288335,7,5.13,8/27/2022
287961,7,5.08,8/27/2022
288345,7,0.88,8/27/2022
288346,7,2.73,8/27/2022
275126,7,1.75,8/27/2022
288351,7,0.32,8/27/2022
288136,7,37.32,8/27/2022
288358,7,0.05,8/27/2022
288364,7,0.58,8/27/2022
283106,7,1.2,8/28/2022
286175,7,15.12,8/28/2022
277562,7,16.12,8/28/2022
288323,7,29.55,8/28/2022
288387,7,0.13,8/28/2022
288389,7,3.38,8/28/2022
288385,7,44.37,8/28/2022
263825,7,23.47,8/28/2022
288238,7,1.08,8/28/2022
288131,7,0.7,8/28/2022
280853,7,7.87,8/28/2022
285406,7,41.18,8/28/2022
288406,7,0.57,8/28/2022
288345,7,108.93,8/28/2022
288411,7,0.18,8/28/2022
288413,7,0.77,8/28/2022
